#t 	 x1 	 y1 	 z1 	 x2 	 y2 	 z2 	 z1 	 z2 	 x3 	 y3 	 z3 	 x4 	 y4 	 z4 	 E 
0.43	-0.68594	-0.417835	0	0.327229	-0.648761	0	-0.327229	0.648761	0	0.68594	0.417835	0	-567.727
0.44	-0.861947	-0.527136	0	0.404661	-0.671361	0	-0.404661	0.671361	0	0.861947	0.527136	0	-655.193
0.45	-0.967568	-0.59333	0	0.463232	-0.662807	0	-0.463232	0.662807	0	0.967568	0.59333	0	-858.918
0.46	-0.965851	-0.595374	0	0.495176	-0.619747	0	-0.495176	0.619747	0	0.965851	0.595374	0	-857.56
0.47	-0.8565	-0.534236	0	0.498314	-0.546681	0	-0.498314	0.546681	0	0.8565	0.534236	0	-663.374
0.48	-0.676083	-0.432126	0	0.477778	-0.453151	0	-0.477778	0.453151	0	0.676083	0.432126	0	-614.628
0.49	-0.464271	-0.312381	0	0.442065	-0.348417	0	-0.442065	0.348417	0	0.464271	0.312381	0	-897.825
0.5	-0.243361	-0.18779	0	0.398465	-0.23864	0	-0.398465	0.23864	0	0.243361	0.18779	0	-1625.46
0.51	-0.0209319	-0.0624948	0	0.351406	-0.126991	0	-0.351406	0.126991	0	0.0209319	0.0624948	0	-3810.45
0.52	0.20155	0.0628481	0	0.302923	-0.0148055	0	-0.302923	0.0148055	0	-0.20155	-0.0628481	0	-4794.64
0.53	0.42343	0.18802	0	0.253557	0.0973751	0	-0.253557	-0.0973751	0	-0.42343	-0.18802	0	-3003.21
0.54	0.640685	0.311075	0	0.202695	0.208893	0	-0.202695	-0.208893	0	-0.640685	-0.311075	0	-1363.99
0.55	0.838209	0.424029	0	0.148312	0.317936	0	-0.148312	-0.317936	0	-0.838209	-0.424029	0	-957.297
0.56	0.982406	0.508407	0	0.087146	0.420557	0	-0.087146	-0.420557	0	-0.982406	-0.508407	0	-962.534
0.57	1.03016	0.539754	0	0.0164141	0.510947	0	-0.0164141	-0.510947	0	-1.03016	-0.539754	0	-993.817
0.58	0.96229	0.506287	0	-0.063386	0.583905	0	0.063386	-0.583905	0	-0.96229	-0.506287	0	-812.362
0.59	0.803411	0.420854	0	-0.147881	0.637092	0	0.147881	-0.637092	0	-0.803411	-0.420854	0	-621.443
0.6	0.596755	0.307578	0	-0.231361	0.670142	0	0.231361	-0.670142	0	-0.596755	-0.307578	0	-627.313
0.61	0.373015	0.184182	0	-0.308959	0.682605	0	0.308959	-0.682605	0	-0.373015	-0.184182	0	-823.218
